problem,method,seed,iterations,final_objective,best_objective,final_primal,final_dual,final_rho,rho_changes,final_status,deploy_loss,continuous_loss,teacher_weight_rel_error,rho0,base_method,wall_time_sec,deploy_rel_error,weight_rel_error,bits,num_blocks,rho_min,rho_max
tanh_qat_nonconvex,online_ogd_rho0_100,2,100,0.4572759732937914,0.4572759732937914,0.16380100199526731,0.1539073523666009,0.5940631369926657,99,running,0.45424753219331276,0.4536015235120289,1.1224251609551035,100.0,online_ogd,0.5930611999938264,,,,,,
tanh_qat_nonconvex,online_ogd_task_aware_rho0_100,2,100,0.48089585807614504,0.48089585807614504,0.08023303393809769,0.1112354344472842,0.6805828483351557,100,running,0.4770746013261679,0.477182326941125,1.1229728367579774,100.0,online_ogd_task_aware,0.7463899999856949,,,,,,
tanh_qat_nonconvex,online_ogd_task_feasibility_rho0_100,2,100,0.49894383071518017,0.49894383071518017,0.10488933607897187,0.15678138113767578,1.2757786581081119,99,running,0.49213113207640813,0.49516278419879156,1.123256120307846,100.0,online_ogd_task_feasibility,0.481089000008069,,,,,,
tiny_llm_ptq,online_ogd_rho0_0.01,0,100,0.10034971180387546,2.7046705351734277e-05,7.433528654404136,7.428411566050906,0.7148128565165094,100,running,,,,0.01,online_ogd,2.7684377999976277,0.3394779504808275,0.3107506643551906,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_0.01,0,100,0.09772651919295205,2.7046705351734277e-05,7.370694007731501,7.234858521989062,0.7079313389364871,100,running,,,,0.01,online_ogd_task_aware,2.531330300029367,0.3371297924425472,0.3091620402135994,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_0.01,0,100,0.15393364976383755,2.7046705351734277e-05,6.369542617013227,10.214175674939746,1.1757822537275957,100,running,,,,0.01,online_ogd_task_feasibility,3.6045942999771796,0.32112890215540574,0.29679042870851824,4,7,,
tiny_llm_ptq,online_ogd_rho0_0.1,0,100,0.1006593014559655,0.0015440479746003802,7.490996185904446,7.515682867411223,0.7236672835831103,100,running,,,,0.1,online_ogd,1.9838734000222757,0.3453327543429547,0.311597891852136,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_0.1,0,100,0.12489485596901172,0.0015440479746003802,6.853177857473834,8.814975546117331,0.9299271114650043,100,running,,,,0.1,online_ogd_task_aware,1.7742653000168502,0.32774476437726846,0.3004938424983091,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_0.1,0,100,0.19629882719559327,0.0015440479746003802,5.803979459124256,12.316924602090939,1.6025879754570083,100,running,,,,0.1,online_ogd_task_feasibility,2.2955652000382543,0.31748412303308265,0.2926406570104631,4,7,,
tiny_llm_ptq,online_ogd_rho0_1,0,100,0.10206953429240195,0.033343998440322924,7.480322483908605,7.563266976096104,0.72987666098316,100,running,,,,1.0,online_ogd,2.5547886000131257,0.3429256450139404,0.31062046627822176,4,7,,
